date,time,datetime,temperature_c,temperature_f,humidity,weather_condition,weather_code,wind_speed_kmh,wind_direction,pressure,precipitation_mm,cloud_cover,feels_like_c,heat_index_c,dew_point_c,uv_index,visibility_km,is_sunny,is_cloudy,is_rainy
2024-07-05,17:00,2024-07-05 17:00:00,28.0,82.0,60.0,Cloudy,119,22.0,WSW,1003.0,0.0,71.0,30.0,30.0,20.0,6.0,10.0,False,True,False
2024-07-05,18:00,2024-07-05 18:00:00,27.0,81.0,63.0,Patchy rain possible,176,21.0,WSW,1004.0,0.2,59.0,29.0,29.0,20.0,1.0,10.0,False,False,True
2024-07-05,19:00,2024-07-05 19:00:00,27.0,81.0,66.0,Partly cloudy,116,21.0,WSW,1004.0,0.0,51.0,29.0,29.0,20.0,1.0,10.0,False,True,False
2024-07-05,20:00,2024-07-05 20:00:00,26.0,79.0,66.0,Partly cloudy,116,19.0,WSW,1005.0,0.0,44.0,28.0,28.0,20.0,1.0,10.0,False,True,False
2024-07-05,21:00,2024-07-05 21:00:00,26.0,79.0,67.0,Heavy rain at times,305,19.0,WSW,1005.0,1.2,60.0,28.0,28.0,21.0,1.0,10.0,False,False,True
2024-07-05,22:00,2024-07-05 22:00:00,26.0,78.0,66.0,Patchy rain possible,176,19.0,WSW,1005.0,0.3,100.0,28.0,28.0,21.0,1.0,10.0,False,False,True
2024-07-05,23:00,2024-07-05 23:00:00,26.0,78.0,70.0,Patchy rain possible,176,21.0,WSW,1005.0,0.1,100.0,28.0,28.0,20.0,1.0,10.0,False,False,True
2024-07-06,00:00,2024-07-06 00:00:00,26.0,78.0,69.0,Moderate rain at times,299,24.0,WSW,1003.0,0.6,81.0,27.0,27.0,20.0,1.0,10.0,False,False,True
2024-07-06,01:00,2024-07-06 01:00:00,25.0,78.0,70.0,Cloudy,119,25.0,WSW,1003.0,0.0,83.0,27.0,27.0,20.0,1.0,10.0,False,True,False
2024-07-06,02:00,2024-07-06 02:00:00,25.0,77.0,71.0,Partly cloudy,116,21.0,WSW,1003.0,0.0,44.0,27.0,27.0,19.0,1.0,10.0,False,True,False
2024-07-06,03:00,2024-07-06 03:00:00,25.0,77.0,72.0,Partly cloudy,116,24.0,WSW,1003.0,0.0,48.0,26.0,26.0,19.0,1.0,10.0,False,True,False
2024-07-06,04:00,2024-07-06 04:00:00,25.0,76.0,73.0,Cloudy,119,24.0,WSW,1003.0,0.0,61.0,26.0,26.0,19.0,1.0,10.0,False,True,False
2024-07-06,05:00,2024-07-06 05:00:00,24.0,76.0,75.0,Overcast,122,24.0,WSW,1003.0,0.0,96.0,26.0,26.0,20.0,1.0,10.0,False,True,False
2024-07-06,06:00,2024-07-06 06:00:00,25.0,76.0,77.0,Moderate or heavy rain shower,356,25.0,WSW,1004.0,2.4,100.0,26.0,26.0,20.0,5.0,10.0,False,False,True
2024-07-06,07:00,2024-07-06 07:00:00,25.0,77.0,78.0,Moderate or heavy rain shower,356,26.0,WSW,1004.0,2.3,51.0,27.0,27.0,20.0,6.0,10.0,False,False,True
2024-07-06,08:00,2024-07-06 08:00:00,26.0,79.0,73.0,Moderate rain at times,299,23.0,WSW,1005.0,0.8,85.0,28.0,28.0,21.0,6.0,10.0,False,False,True
2024-07-06,09:00,2024-07-06 09:00:00,27.0,80.0,68.0,Moderate rain at times,299,26.0,W,1005.0,0.5,100.0,29.0,29.0,20.0,6.0,10.0,False,False,True
2024-07-06,10:00,2024-07-06 10:00:00,27.0,81.0,66.0,Moderate rain at times,299,28.0,WSW,1005.0,0.9,100.0,30.0,30.0,20.0,6.0,10.0,False,False,True
2024-07-06,11:00,2024-07-06 11:00:00,28.0,83.0,63.0,Cloudy,119,29.0,W,1004.0,0.0,78.0,30.0,30.0,20.0,6.0,10.0,False,True,False
2024-07-06,12:00,2024-07-06 12:00:00,29.0,84.0,59.0,Overcast,122,30.0,W,1004.0,0.0,100.0,31.0,31.0,20.0,6.0,10.0,False,True,False
2024-07-06,13:00,2024-07-06 13:00:00,30.0,85.0,56.0,Overcast,122,29.0,W,1003.0,0.0,85.0,32.0,32.0,20.0,6.0,10.0,False,True,False
2024-07-06,14:00,2024-07-06 14:00:00,30.0,85.0,53.0,Partly cloudy,116,29.0,WSW,1002.0,0.0,51.0,32.0,32.0,20.0,7.0,10.0,False,True,False
2024-07-06,15:00,2024-07-06 15:00:00,30.0,86.0,51.0,Patchy rain possible,176,24.0,W,1002.0,0.3,82.0,32.0,32.0,20.0,6.0,10.0,False,False,True
2024-07-06,16:00,2024-07-06 16:00:00,30.0,85.0,54.0,Patchy rain possible,176,26.0,W,1002.0,0.1,89.0,32.0,32.0,20.0,6.0,10.0,False,False,True
2024-07-06,17:00,2024-07-06 17:00:00,29.0,84.0,56.0,Partly cloudy,116,22.0,W,1002.0,0.0,43.0,31.0,31.0,20.0,7.0,10.0,False,True,False
2024-07-06,18:00,2024-07-06 18:00:00,28.0,82.0,58.0,Patchy rain possible,176,20.0,W,1003.0,0.1,78.0,30.0,30.0,21.0,1.0,9.0,False,False,True
2024-07-06,19:00,2024-07-06 19:00:00,27.0,81.0,59.0,Moderate rain at times,299,21.0,W,1003.0,0.8,80.0,29.0,29.0,21.0,1.0,10.0,False,False,True
2024-07-06,20:00,2024-07-06 20:00:00,26.0,79.0,61.0,Moderate or heavy rain shower,356,19.0,W,1004.0,1.5,73.0,29.0,29.0,21.0,1.0,10.0,False,False,True
2024-07-06,21:00,2024-07-06 21:00:00,26.0,78.0,64.0,Heavy rain at times,305,21.0,W,1005.0,1.0,76.0,28.0,28.0,21.0,1.0,10.0,False,False,True
2024-07-06,22:00,2024-07-06 22:00:00,25.0,78.0,68.0,Patchy rain possible,176,21.0,W,1005.0,0.1,76.0,28.0,28.0,21.0,1.0,10.0,False,False,True
2024-07-06,23:00,2024-07-06 23:00:00,25.0,78.0,70.0,Patchy rain possible,176,21.0,W,1005.0,0.1,100.0,27.0,27.0,21.0,1.0,10.0,False,False,True
2024-07-07,00:00,2024-07-07 00:00:00,25.0,77.0,76.0,Patchy rain possible,176,23.0,WSW,1004.0,0.1,69.0,27.0,27.0,21.0,1.0,10.0,False,False,True
2024-07-07,01:00,2024-07-07 01:00:00,25.0,77.0,78.0,Patchy rain possible,176,24.0,WSW,1004.0,0.2,73.0,27.0,27.0,21.0,1.0,10.0,False,False,True
2024-07-07,02:00,2024-07-07 02:00:00,24.0,76.0,80.0,Patchy rain possible,176,20.0,WSW,1003.0,0.1,50.0,26.0,26.0,21.0,1.0,10.0,False,False,True
2024-07-07,03:00,2024-07-07 03:00:00,24.0,76.0,81.0,Patchy rain possible,176,22.0,WSW,1003.0,0.4,88.0,26.0,26.0,21.0,1.0,10.0,False,False,True
2024-07-07,04:00,2024-07-07 04:00:00,24.0,75.0,80.0,Patchy rain possible,176,22.0,WSW,1003.0,0.1,82.0,26.0,26.0,20.0,1.0,10.0,False,False,True
2024-07-07,05:00,2024-07-07 05:00:00,24.0,75.0,82.0,Partly cloudy,116,23.0,WSW,1004.0,0.0,47.0,26.0,26.0,21.0,1.0,10.0,False,True,False
2024-07-07,06:00,2024-07-07 06:00:00,24.0,76.0,82.0,Moderate rain at times,299,23.0,WSW,1005.0,0.7,56.0,26.0,26.0,21.0,5.0,10.0,False,False,True
2024-07-07,07:00,2024-07-07 07:00:00,24.0,76.0,80.0,Moderate rain at times,299,20.0,W,1005.0,0.6,62.0,27.0,27.0,21.0,5.0,10.0,False,False,True
2024-07-07,08:00,2024-07-07 08:00:00,25.0,77.0,74.0,Heavy rain at times,305,22.0,W,1005.0,1.1,78.0,27.0,27.0,21.0,5.0,10.0,False,False,True
2024-07-07,09:00,2024-07-07 09:00:00,26.0,79.0,68.0,Moderate rain at times,299,22.0,W,1005.0,0.5,100.0,28.0,28.0,22.0,6.0,10.0,False,False,True
2024-07-07,10:00,2024-07-07 10:00:00,27.0,80.0,64.0,Moderate rain at times,299,23.0,W,1005.0,0.6,95.0,29.0,29.0,21.0,6.0,10.0,False,False,True
2024-07-07,11:00,2024-07-07 11:00:00,28.0,82.0,61.0,Patchy rain possible,176,22.0,W,1005.0,0.3,52.0,30.0,30.0,21.0,6.0,5.0,False,False,True
2024-07-07,12:00,2024-07-07 12:00:00,28.0,83.0,60.0,Patchy rain possible,176,23.0,W,1004.0,0.2,100.0,31.0,31.0,20.0,6.0,10.0,False,False,True
2024-07-07,13:00,2024-07-07 13:00:00,29.0,84.0,61.0,Moderate rain at times,299,22.0,W,1004.0,0.8,53.0,31.0,31.0,21.0,6.0,10.0,False,False,True
2024-07-07,14:00,2024-07-07 14:00:00,29.0,84.0,60.0,Patchy rain possible,176,22.0,W,1003.0,0.1,85.0,31.0,31.0,21.0,6.0,10.0,False,False,True
2024-07-07,15:00,2024-07-07 15:00:00,29.0,84.0,60.0,Cloudy,119,23.0,W,1003.0,0.0,75.0,31.0,31.0,21.0,6.0,10.0,False,True,False
2024-07-07,16:00,2024-07-07 16:00:00,29.0,83.0,61.0,Cloudy,119,21.0,W,1003.0,0.0,60.0,31.0,31.0,21.0,6.0,10.0,False,True,False
2024-07-07,17:00,2024-07-07 17:00:00,28.0,82.0,65.0,Cloudy,119,20.0,W,1003.0,0.0,69.0,30.0,30.0,21.0,6.0,10.0,False,True,False
2024-07-07,18:00,2024-07-07 18:00:00,27.0,80.0,69.0,Moderate or heavy rain shower,356,16.0,W,1003.0,3.4,51.0,29.0,29.0,21.0,1.0,10.0,False,False,True
2024-07-07,19:00,2024-07-07 19:00:00,26.0,79.0,73.0,Heavy rain at times,305,16.0,W,1004.0,1.0,82.0,28.0,28.0,21.0,1.0,9.0,False,False,True
2024-07-07,20:00,2024-07-07 20:00:00,25.0,77.0,77.0,Moderate or heavy rain shower,356,14.0,W,1005.0,1.5,57.0,27.0,27.0,21.0,1.0,7.0,False,False,True
2024-07-07,21:00,2024-07-07 21:00:00,25.0,76.0,83.0,Patchy rain possible,176,13.0,W,1005.0,0.2,77.0,27.0,27.0,21.0,1.0,10.0,False,False,True
2024-07-07,22:00,2024-07-07 22:00:00,24.0,76.0,85.0,Patchy rain possible,176,13.0,W,1006.0,0.1,74.0,26.0,26.0,21.0,1.0,10.0,False,False,True
2024-07-07,23:00,2024-07-07 23:00:00,24.0,75.0,86.0,Partly cloudy,116,16.0,W,1005.0,0.0,52.0,26.0,26.0,21.0,1.0,10.0,False,True,False
2024-07-08,00:00,2024-07-08 00:00:00,23.0,74.0,83.0,Partly cloudy,116,17.0,W,1005.0,0.0,53.0,25.0,25.0,20.0,1.0,5.0,False,True,False
2024-07-08,01:00,2024-07-08 01:00:00,23.0,73.0,84.0,Overcast,122,18.0,W,1004.0,0.0,89.0,25.0,25.0,20.0,1.0,10.0,False,True,False
2024-07-08,02:00,2024-07-08 02:00:00,23.0,73.0,83.0,Partly cloudy,116,19.0,W,1004.0,0.0,53.0,25.0,25.0,20.0,1.0,10.0,False,True,False
2024-07-08,03:00,2024-07-08 03:00:00,23.0,73.0,84.0,Patchy rain possible,176,18.0,W,1003.0,0.1,56.0,25.0,25.0,20.0,1.0,10.0,False,False,True
2024-07-08,04:00,2024-07-08 04:00:00,23.0,73.0,84.0,Moderate rain at times,299,17.0,W,1004.0,0.9,57.0,25.0,25.0,20.0,1.0,10.0,False,False,True
2024-07-08,05:00,2024-07-08 05:00:00,23.0,73.0,85.0,Patchy rain possible,176,18.0,W,1004.0,0.1,51.0,25.0,25.0,20.0,1.0,10.0,False,False,True
2024-07-08,06:00,2024-07-08 06:00:00,23.0,73.0,85.0,Moderate or heavy rain shower,356,19.0,W,1004.0,2.2,73.0,25.0,25.0,20.0,5.0,10.0,False,False,True
2024-07-08,07:00,2024-07-08 07:00:00,23.0,74.0,83.0,Moderate or heavy rain shower,356,17.0,W,1005.0,5.3,57.0,25.0,25.0,20.0,5.0,10.0,False,False,True
2024-07-08,08:00,2024-07-08 08:00:00,24.0,75.0,82.0,Moderate or heavy rain shower,356,17.0,W,1006.0,4.6,70.0,26.0,26.0,20.0,5.0,10.0,False,False,True
2024-07-08,09:00,2024-07-08 09:00:00,25.0,76.0,80.0,Moderate or heavy rain shower,356,21.0,W,1006.0,2.4,70.0,27.0,27.0,21.0,5.0,10.0,False,False,True
2024-07-08,10:00,2024-07-08 10:00:00,26.0,78.0,75.0,Moderate rain at times,299,18.0,WNW,1006.0,0.9,100.0,28.0,28.0,21.0,6.0,10.0,False,False,True
2024-07-08,11:00,2024-07-08 11:00:00,26.0,79.0,69.0,Patchy rain possible,176,19.0,WNW,1005.0,0.4,97.0,28.0,28.0,21.0,6.0,10.0,False,False,True
2024-07-08,12:00,2024-07-08 12:00:00,27.0,80.0,69.0,Patchy rain possible,176,18.0,WNW,1005.0,0.1,94.0,29.0,29.0,21.0,6.0,10.0,False,False,True
2024-07-08,13:00,2024-07-08 13:00:00,27.0,81.0,68.0,Overcast,122,18.0,WNW,1004.0,0.0,93.0,29.0,29.0,21.0,6.0,10.0,False,True,False
2024-07-08,14:00,2024-07-08 14:00:00,27.0,81.0,66.0,Overcast,122,19.0,WNW,1004.0,0.0,86.0,29.0,29.0,21.0,6.0,10.0,False,True,False
2024-07-08,15:00,2024-07-08 15:00:00,27.0,81.0,66.0,Patchy rain possible,176,19.0,WNW,1002.0,0.2,81.0,29.0,29.0,21.0,6.0,10.0,False,False,True
2024-07-08,16:00,2024-07-08 16:00:00,27.0,80.0,68.0,Patchy rain possible,176,21.0,WNW,1003.0,0.1,79.0,29.0,29.0,21.0,6.0,10.0,False,False,True
2024-07-08,17:00,2024-07-08 17:00:00,26.0,79.0,71.0,Patchy rain possible,176,18.0,WNW,1003.0,0.1,56.0,28.0,28.0,21.0,6.0,10.0,False,False,True
2024-07-08,18:00,2024-07-08 18:00:00,25.0,78.0,75.0,Partly cloudy,116,15.0,WNW,1004.0,0.0,39.0,27.0,27.0,21.0,1.0,10.0,False,True,False
2024-07-08,19:00,2024-07-08 19:00:00,25.0,77.0,79.0,Heavy rain at times,305,13.0,WNW,1004.0,1.3,64.0,27.0,27.0,21.0,1.0,10.0,False,False,True
2024-07-08,20:00,2024-07-08 20:00:00,25.0,77.0,80.0,Moderate or heavy rain shower,356,11.0,WNW,1006.0,3.7,86.0,27.0,27.0,21.0,1.0,10.0,False,False,True
2024-07-08,21:00,2024-07-08 21:00:00,25.0,76.0,81.0,Patchy rain possible,176,11.0,WNW,1006.0,0.1,70.0,27.0,27.0,21.0,1.0,10.0,False,False,True
2024-07-08,22:00,2024-07-08 22:00:00,24.0,76.0,81.0,Patchy rain possible,176,10.0,WNW,1006.0,0.1,85.0,26.0,26.0,21.0,1.0,10.0,False,False,True
2024-07-08,23:00,2024-07-08 23:00:00,24.0,76.0,81.0,Patchy rain possible,176,10.0,W,1006.0,0.2,86.0,26.0,26.0,21.0,1.0,10.0,False,False,True
2024-07-09,00:00,2024-07-09 00:00:00,24.0,76.0,82.0,Patchy rain possible,176,16.0,WSW,1004.0,0.2,55.0,26.0,26.0,21.0,1.0,10.0,False,False,True
2024-07-09,01:00,2024-07-09 01:00:00,24.0,75.0,82.0,Patchy rain possible,176,19.0,W,1004.0,0.1,67.0,26.0,26.0,21.0,1.0,10.0,False,False,True
2024-07-09,02:00,2024-07-09 02:00:00,24.0,75.0,83.0,Cloudy,119,19.0,WSW,1004.0,0.0,63.0,26.0,26.0,21.0,1.0,10.0,False,True,False
2024-07-09,03:00,2024-07-09 03:00:00,23.0,74.0,84.0,Patchy rain possible,176,20.0,W,1003.0,0.1,73.0,26.0,26.0,21.0,1.0,10.0,False,False,True
2024-07-09,04:00,2024-07-09 04:00:00,23.0,74.0,86.0,Partly cloudy,116,19.0,W,1004.0,0.0,43.0,25.0,25.0,21.0,1.0,10.0,False,True,False
2024-07-09,05:00,2024-07-09 05:00:00,23.0,74.0,87.0,Patchy rain possible,176,20.0,W,1004.0,0.1,60.0,25.0,25.0,21.0,1.0,10.0,False,False,True
2024-07-09,06:00,2024-07-09 06:00:00,24.0,74.0,87.0,Patchy rain possible,176,19.0,W,1005.0,0.4,61.0,26.0,26.0,21.0,5.0,10.0,False,False,True
2024-07-09,07:00,2024-07-09 07:00:00,25.0,76.0,84.0,Patchy rain possible,176,17.0,W,1006.0,0.3,63.0,27.0,27.0,21.0,5.0,10.0,False,False,True
2024-07-09,08:00,2024-07-09 08:00:00,25.0,77.0,76.0,Moderate or heavy rain shower,356,17.0,W,1006.0,2.3,55.0,27.0,27.0,21.0,6.0,10.0,False,False,True
2024-07-09,09:00,2024-07-09 09:00:00,26.0,79.0,70.0,Moderate rain at times,299,17.0,WNW,1007.0,0.9,59.0,28.0,28.0,22.0,6.0,10.0,False,False,True
2024-07-09,10:00,2024-07-09 10:00:00,27.0,81.0,64.0,Moderate rain at times,299,23.0,WNW,1006.0,0.8,100.0,30.0,30.0,22.0,6.0,10.0,False,False,True
2024-07-09,11:00,2024-07-09 11:00:00,28.0,83.0,61.0,Patchy rain possible,176,22.0,WNW,1006.0,0.2,77.0,31.0,31.0,21.0,6.0,10.0,False,False,True
2024-07-09,12:00,2024-07-09 12:00:00,29.0,84.0,60.0,Patchy rain possible,176,22.0,WNW,1005.0,0.2,52.0,32.0,32.0,21.0,6.0,10.0,False,False,True
2024-07-09,13:00,2024-07-09 13:00:00,29.0,84.0,59.0,Patchy rain possible,176,22.0,WNW,1004.0,0.1,79.0,32.0,32.0,21.0,6.0,10.0,False,False,True
2024-07-09,14:00,2024-07-09 14:00:00,29.0,84.0,59.0,Patchy rain possible,176,22.0,WNW,1004.0,0.1,100.0,32.0,32.0,21.0,6.0,10.0,False,False,True
2024-07-09,15:00,2024-07-09 15:00:00,29.0,84.0,61.0,Overcast,122,21.0,WNW,1004.0,0.0,91.0,31.0,31.0,21.0,6.0,2.0,False,True,False
2024-07-09,16:00,2024-07-09 16:00:00,28.0,83.0,62.0,Cloudy,119,20.0,WNW,1004.0,0.0,83.0,31.0,31.0,21.0,6.0,10.0,False,True,False
2024-07-09,17:00,2024-07-09 17:00:00,27.0,81.0,63.0,Partly cloudy,116,20.0,WNW,1004.0,0.0,54.0,30.0,30.0,20.0,7.0,10.0,False,True,False
2024-07-09,18:00,2024-07-09 18:00:00,27.0,80.0,66.0,Moderate or heavy rain shower,356,12.0,WNW,1005.0,1.6,81.0,29.0,29.0,22.0,1.0,10.0,False,False,True
2024-07-09,19:00,2024-07-09 19:00:00,26.0,79.0,68.0,Heavy rain at times,305,12.0,WNW,1006.0,1.3,78.0,28.0,28.0,20.0,1.0,10.0,False,False,True
2024-07-09,20:00,2024-07-09 20:00:00,26.0,78.0,72.0,Heavy rain at times,305,11.0,W,1007.0,1.1,77.0,28.0,28.0,20.0,1.0,10.0,False,False,True
2024-07-09,21:00,2024-07-09 21:00:00,25.0,78.0,75.0,Moderate rain at times,299,15.0,W,1007.0,0.9,70.0,27.0,27.0,20.0,1.0,5.0,False,False,True
2024-07-09,22:00,2024-07-09 22:00:00,25.0,77.0,76.0,Patchy rain possible,176,12.0,W,1008.0,0.4,88.0,27.0,27.0,20.0,1.0,10.0,False,False,True
2024-07-09,23:00,2024-07-09 23:00:00,24.0,76.0,76.0,Patchy rain possible,176,12.0,W,1007.0,0.1,75.0,26.0,26.0,20.0,1.0,10.0,False,False,True
2024-07-10,00:00,2024-07-10 00:00:00,24.0,75.0,84.0,Cloudy,119,18.0,W,1007.0,0.0,77.0,26.0,26.0,21.0,1.0,2.0,False,True,False
2024-07-10,01:00,2024-07-10 01:00:00,24.0,75.0,84.0,Partly cloudy,116,18.0,W,1006.0,0.0,50.0,26.0,26.0,21.0,1.0,10.0,False,True,False
2024-07-10,02:00,2024-07-10 02:00:00,23.0,74.0,85.0,Cloudy,119,19.0,W,1006.0,0.0,80.0,26.0,26.0,21.0,1.0,10.0,False,True,False
2024-07-10,03:00,2024-07-10 03:00:00,23.0,74.0,86.0,Overcast,122,19.0,W,1006.0,0.0,95.0,25.0,25.0,21.0,1.0,10.0,False,True,False
2024-07-10,04:00,2024-07-10 04:00:00,23.0,73.0,87.0,Overcast,122,20.0,W,1006.0,0.0,90.0,25.0,25.0,21.0,1.0,10.0,False,True,False
2024-07-10,05:00,2024-07-10 05:00:00,23.0,73.0,86.0,Cloudy,119,20.0,W,1007.0,0.0,60.0,25.0,25.0,20.0,1.0,10.0,False,True,False
2024-07-10,06:00,2024-07-10 06:00:00,23.0,73.0,87.0,Heavy rain at times,305,19.0,W,1008.0,1.0,50.0,25.0,25.0,20.0,5.0,10.0,False,False,True
2024-07-10,07:00,2024-07-10 07:00:00,24.0,74.0,85.0,Heavy rain at times,305,19.0,W,1008.0,1.1,61.0,26.0,26.0,20.0,5.0,10.0,False,False,True
2024-07-10,08:00,2024-07-10 08:00:00,25.0,76.0,80.0,Patchy rain possible,176,21.0,W,1009.0,0.3,74.0,27.0,27.0,21.0,5.0,10.0,False,False,True
2024-07-10,09:00,2024-07-10 09:00:00,26.0,78.0,74.0,Patchy rain possible,176,22.0,W,1009.0,0.1,70.0,28.0,28.0,21.0,6.0,10.0,False,False,True
2024-07-10,10:00,2024-07-10 10:00:00,27.0,81.0,68.0,Cloudy,119,19.0,W,1009.0,0.0,61.0,29.0,29.0,21.0,6.0,10.0,False,True,False
2024-07-10,11:00,2024-07-10 11:00:00,28.0,82.0,63.0,Overcast,122,18.0,W,1008.0,0.0,97.0,30.0,30.0,21.0,6.0,10.0,False,True,False
2024-07-10,12:00,2024-07-10 12:00:00,28.0,82.0,63.0,Overcast,122,19.0,W,1008.0,0.0,85.0,30.0,30.0,21.0,6.0,9.0,False,True,False
2024-07-10,13:00,2024-07-10 13:00:00,29.0,84.0,64.0,Cloudy,119,22.0,W,1007.0,0.0,84.0,31.0,31.0,21.0,6.0,10.0,False,True,False
2024-07-10,14:00,2024-07-10 14:00:00,29.0,85.0,64.0,Cloudy,119,22.0,W,1006.0,0.0,71.0,32.0,32.0,21.0,6.0,10.0,False,True,False
2024-07-10,15:00,2024-07-10 15:00:00,29.0,84.0,61.0,Partly cloudy,116,21.0,W,1006.0,0.0,53.0,31.0,31.0,20.0,7.0,10.0,False,True,False
2024-07-10,16:00,2024-07-10 16:00:00,28.0,83.0,61.0,Cloudy,119,21.0,W,1006.0,0.0,71.0,31.0,31.0,20.0,6.0,10.0,False,True,False
2024-07-10,17:00,2024-07-10 17:00:00,28.0,82.0,65.0,Overcast,122,19.0,W,1006.0,0.0,100.0,30.0,30.0,21.0,6.0,10.0,False,True,False
2024-07-10,18:00,2024-07-10 18:00:00,27.0,81.0,70.0,Cloudy,119,14.0,W,1007.0,0.0,84.0,29.0,29.0,21.0,1.0,10.0,False,True,False
2024-07-10,19:00,2024-07-10 19:00:00,26.0,79.0,72.0,Cloudy,119,16.0,W,1008.0,0.0,75.0,28.0,28.0,21.0,1.0,10.0,False,True,False
2024-07-10,20:00,2024-07-10 20:00:00,26.0,78.0,73.0,Cloudy,119,14.0,W,1008.0,0.0,70.0,28.0,28.0,20.0,1.0,10.0,False,True,False
2024-07-10,21:00,2024-07-10 21:00:00,26.0,78.0,74.0,Partly cloudy,116,15.0,W,1009.0,0.0,54.0,28.0,28.0,20.0,1.0,10.0,False,True,False
2024-07-10,22:00,2024-07-10 22:00:00,25.0,78.0,74.0,Partly cloudy,116,17.0,W,1009.0,0.0,39.0,27.0,27.0,21.0,1.0,10.0,False,True,False
2024-07-10,23:00,2024-07-10 23:00:00,25.0,77.0,75.0,Partly cloudy,116,19.0,W,1008.0,0.0,36.0,27.0,27.0,21.0,1.0,10.0,False,True,False
2024-07-11,00:00,2024-07-11 00:00:00,24.0,76.0,81.0,Clear,113,18.0,W,1008.0,0.0,24.0,26.0,26.0,21.0,1.0,10.0,True,False,False
2024-07-11,01:00,2024-07-11 01:00:00,24.0,75.0,82.0,Partly cloudy,116,19.0,W,1007.0,0.0,34.0,26.0,26.0,21.0,1.0,10.0,False,True,False
2024-07-11,02:00,2024-07-11 02:00:00,24.0,75.0,82.0,Partly cloudy,116,20.0,W,1006.0,0.0,45.0,26.0,26.0,21.0,1.0,10.0,False,True,False
2024-07-11,03:00,2024-07-11 03:00:00,24.0,74.0,83.0,Partly cloudy,116,20.0,W,1006.0,0.0,53.0,26.0,26.0,20.0,1.0,10.0,False,True,False
2024-07-11,04:00,2024-07-11 04:00:00,23.0,74.0,84.0,Cloudy,119,23.0,W,1007.0,0.0,68.0,25.0,25.0,20.0,1.0,10.0,False,True,False
2024-07-11,05:00,2024-07-11 05:00:00,23.0,74.0,85.0,Cloudy,119,21.0,W,1007.0,0.0,74.0,25.0,25.0,20.0,1.0,10.0,False,True,False
2024-07-11,06:00,2024-07-11 06:00:00,24.0,75.0,85.0,Moderate or heavy rain shower,356,21.0,W,1008.0,1.7,77.0,26.0,26.0,21.0,5.0,10.0,False,False,True
2024-07-11,07:00,2024-07-11 07:00:00,24.0,76.0,83.0,Moderate or heavy rain shower,356,23.0,W,1008.0,3.5,72.0,26.0,26.0,21.0,5.0,10.0,False,False,True
2024-07-11,08:00,2024-07-11 08:00:00,26.0,78.0,77.0,Patchy rain possible,176,22.0,W,1009.0,0.2,55.0,28.0,28.0,21.0,6.0,10.0,False,False,True
2024-07-11,09:00,2024-07-11 09:00:00,27.0,81.0,69.0,Patchy rain possible,176,27.0,W,1008.0,0.1,87.0,29.0,29.0,21.0,6.0,10.0,False,False,True
2024-07-11,10:00,2024-07-11 10:00:00,28.0,82.0,64.0,Patchy rain possible,176,27.0,W,1008.0,0.1,83.0,30.0,30.0,21.0,6.0,10.0,False,False,True
2024-07-11,11:00,2024-07-11 11:00:00,29.0,84.0,59.0,Partly cloudy,116,27.0,W,1007.0,0.0,52.0,31.0,31.0,20.0,7.0,10.0,False,True,False
2024-07-11,12:00,2024-07-11 12:00:00,30.0,85.0,57.0,Overcast,122,26.0,W,1006.0,0.0,93.0,32.0,32.0,20.0,6.0,10.0,False,True,False
2024-07-11,13:00,2024-07-11 13:00:00,30.0,85.0,56.0,Overcast,122,22.0,W,1005.0,0.0,100.0,32.0,32.0,20.0,6.0,10.0,False,True,False
2024-07-11,14:00,2024-07-11 14:00:00,30.0,86.0,57.0,Patchy rain possible,176,21.0,W,1005.0,0.1,83.0,32.0,32.0,20.0,6.0,10.0,False,False,True
2024-07-11,15:00,2024-07-11 15:00:00,29.0,85.0,61.0,Cloudy,119,24.0,W,1005.0,0.0,66.0,32.0,32.0,21.0,6.0,9.0,False,True,False
2024-07-11,16:00,2024-07-11 16:00:00,29.0,84.0,60.0,Patchy rain possible,176,22.0,W,1003.0,0.1,50.0,31.0,31.0,21.0,6.0,10.0,False,False,True
2024-07-11,17:00,2024-07-11 17:00:00,28.0,83.0,62.0,Patchy rain possible,176,23.0,W,1004.0,0.1,52.0,31.0,31.0,21.0,6.0,10.0,False,False,True
2024-07-11,18:00,2024-07-11 18:00:00,27.0,81.0,66.0,Partly cloudy,116,17.0,W,1005.0,0.0,52.0,30.0,30.0,21.0,1.0,10.0,False,True,False
2024-07-11,19:00,2024-07-11 19:00:00,27.0,80.0,71.0,Patchy rain possible,176,14.0,W,1005.0,0.1,73.0,29.0,29.0,21.0,1.0,10.0,False,False,True
2024-07-11,20:00,2024-07-11 20:00:00,26.0,79.0,73.0,Moderate or heavy rain shower,356,16.0,W,1006.0,3.0,72.0,28.0,28.0,21.0,1.0,9.0,False,False,True
2024-07-11,21:00,2024-07-11 21:00:00,26.0,78.0,76.0,Patchy rain possible,176,18.0,W,1007.0,0.1,83.0,28.0,28.0,21.0,1.0,10.0,False,False,True
2024-07-11,22:00,2024-07-11 22:00:00,25.0,77.0,77.0,Patchy rain possible,176,23.0,W,1006.0,0.1,52.0,27.0,27.0,21.0,1.0,10.0,False,False,True
